hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,239,2015,October,42,17,0,1,2,0.0,0,BB,Portugal,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,60.0,0,0,Canceled,2015-08-17
Resort Hotel,0,107,2016,May,19,5,2,5,2,0.0,0,BB,United Kingdom,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,46.75,0,1,Check-Out,2016-05-12
Resort Hotel,1,96,2017,March,12,19,2,5,2,0.0,0,BB,Spain,Groups,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient-Party,34.0,0,0,Canceled,2017-03-07
Resort Hotel,0,13,2015,July,29,16,0,2,2,0.0,0,BB,Denmark,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,120.6,0,1,Check-Out,2015-07-18
Resort Hotel,0,57,2016,April,16,13,0,2,2,0.0,0,BB,Italy,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,64.0,1,0,Check-Out,2016-04-15
City Hotel,1,350,2016,September,40,30,1,2,2,0.0,0,BB,Germany,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,17,Transient,90.0,0,0,Canceled,2015-11-02
City Hotel,1,27,2017,January,5,31,0,3,2,0.0,0,BB,Belgium,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.0,0,1,Canceled,2017-01-15
City Hotel,0,194,2016,July,29,10,2,2,2,0.0,0,BB,Italy,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,0,Transient-Party,81.82,0,1,Check-Out,2016-07-14
Resort Hotel,0,3,2017,March,11,12,2,1,1,0.0,0,BB,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,60.0,0,2,Check-Out,2017-03-15
City Hotel,1,245,2016,July,28,6,2,4,1,0.0,0,BB,Portugal,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,110.0,0,0,Canceled,2016-02-23
Resort Hotel,0,40,2016,May,21,17,0,2,1,0.0,0,BB,Portugal,Groups,TA/TO,0,0,0,A,H,0,No Deposit,0,Transient-Party,39.0,0,0,Check-Out,2016-05-19
City Hotel,1,155,2016,August,32,1,3,9,2,1.0,0,BB,Spain,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,119.71,0,1,Canceled,2016-07-03
City Hotel,0,160,2015,December,53,30,0,3,2,0.0,0,BB,United Kingdom,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,111,Transient-Party,70.67,0,0,Check-Out,2016-01-02
City Hotel,0,11,2016,March,10,5,2,1,2,0.0,0,BB,Italy,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,64.8,0,0,Check-Out,2016-03-08
City Hotel,0,178,2016,July,30,23,2,1,2,0.0,0,BB,Italy,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,0,Transient,109.8,0,1,Check-Out,2016-07-26
City Hotel,1,198,2016,September,37,9,1,2,2,0.0,0,BB,Germany,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,120.0,0,0,Canceled,2016-03-15
Resort Hotel,0,10,2016,December,51,15,0,1,1,0.0,0,BB,Netherlands,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,43.0,0,1,Check-Out,2016-12-16
City Hotel,0,58,2016,March,14,31,0,3,3,0.0,0,BB,Portugal,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient-Party,123.3,0,1,Check-Out,2016-04-03
City Hotel,1,182,2017,August,31,2,0,4,2,0.0,0,BB,Portugal,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,130.5,0,0,Canceled,2017-02-25
City Hotel,0,249,2017,August,33,19,2,2,2,1.0,0,BB,Spain,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,132.53,0,1,Check-Out,2017-08-23
City Hotel,1,279,2015,July,30,23,0,2,2,0.0,0,BB,United Kingdom,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,2015-01-01
Resort Hotel,0,1,2016,March,11,12,0,1,2,0.0,0,BB,Spain,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,78.0,0,0,Check-Out,2016-03-13
Resort Hotel,0,256,2017,March,13,30,1,3,2,0.0,0,BB,Ireland,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,45.9,0,2,Check-Out,2017-04-03
City Hotel,1,82,2016,July,31,25,1,2,3,0.0,0,BB,Italy,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,139.5,0,0,Canceled,2016-05-05
City Hotel,0,9,2016,November,48,26,1,1,1,0.0,0,BB,China,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,89.55,0,2,Check-Out,2016-11-28
Resort Hotel,1,116,2016,April,15,4,2,5,2,0.0,0,HB,Germany,Groups,Direct,0,0,0,D,D,0,Non Refund,0,Transient,72.0,0,0,Canceled,2016-01-14
City Hotel,0,0,2016,September,37,9,0,1,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,96.67,0,0,Check-Out,2016-09-10
City Hotel,0,2,2016,January,2,8,1,2,2,0.0,0,BB,Switzerland,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,87.3,1,1,Check-Out,2016-01-11
City Hotel,0,1,2016,August,32,3,0,3,2,0.0,0,SC,France,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,139.0,0,2,Check-Out,2016-08-06
City Hotel,1,29,2017,April,18,30,2,3,2,0.0,0,SC,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,146.2,0,1,Canceled,2017-04-06
City Hotel,0,122,2016,May,20,8,2,2,2,0.0,0,BB,France,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,89.25,0,1,Check-Out,2016-05-12
City Hotel,0,3,2016,June,24,11,0,1,2,0.0,0,BB,Italy,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,128.8,0,0,Check-Out,2016-06-12
City Hotel,0,0,2017,April,17,26,0,1,1,0.0,0,BB,Spain,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,134.0,1,0,Check-Out,2017-04-27
Resort Hotel,0,1,2017,January,4,26,0,2,2,0.0,0,BB,United Kingdom,Direct,Direct,1,0,1,A,D,0,No Deposit,0,Transient,52.0,1,1,Check-Out,2017-01-28
City Hotel,1,177,2016,July,31,30,0,1,1,0.0,0,BB,Austria,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.9,0,0,Canceled,2016-02-08
City Hotel,0,90,2016,March,13,24,0,3,2,0.0,0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,72.58,1,1,Check-Out,2016-03-27
Resort Hotel,0,105,2017,May,20,18,2,5,2,0.0,0,BB,United Kingdom,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,52.85,0,1,Check-Out,2017-05-25
Resort Hotel,0,235,2016,October,43,17,1,1,2,0.0,0,BB,Belgium,Direct,Direct,0,0,1,D,D,0,No Deposit,0,Transient,74.5,1,1,Check-Out,2016-10-19
City Hotel,0,1,2016,July,30,21,0,1,2,0.0,0,SC,United Kingdom,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,139.0,0,1,Check-Out,2016-07-22
Resort Hotel,1,0,2016,August,35,25,0,1,2,0.0,0,BB,Romania,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,194.0,0,0,Canceled,2016-08-25
City Hotel,0,1,2016,March,14,28,1,3,2,0.0,0,BB,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.5,0,0,Check-Out,2016-04-01
City Hotel,0,21,2016,June,23,1,0,4,2,2.0,0,BB,Hungary,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,175.95,0,2,Check-Out,2016-06-05
Resort Hotel,0,22,2016,December,50,8,0,3,2,0.0,0,Undefined,Portugal,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,80.0,0,0,Check-Out,2016-12-11
City Hotel,0,20,2015,October,41,4,2,4,2,0.0,0,BB,Italy,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,107.0,0,0,Check-Out,2015-10-10
Resort Hotel,0,7,2016,June,27,30,0,2,2,0.0,0,BB,Germany,Online TA,TA/TO,1,0,1,D,D,0,No Deposit,0,Transient,144.0,0,1,Check-Out,2016-07-02
Resort Hotel,0,50,2016,March,10,4,4,10,2,0.0,0,HB,France,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.25,0,0,Check-Out,2016-03-18
City Hotel,0,5,2016,January,4,22,1,2,2,0.0,0,BB,Poland,Online TA,TA/TO,1,11,19,A,A,0,No Deposit,0,Transient,89.0,0,1,Check-Out,2016-01-25
City Hotel,0,7,2015,November,47,16,1,0,1,0.0,0,BB,Switzerland,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,91.0,0,2,Check-Out,2015-11-17
City Hotel,1,162,2017,May,18,6,2,1,1,0.0,0,BB,United Kingdom,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80.0,0,0,Canceled,2016-12-09
Resort Hotel,0,5,2017,July,29,20,0,1,2,0.0,0,HB,Spain,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,222.0,0,1,Check-Out,2017-07-21
City Hotel,0,49,2016,March,11,11,0,2,3,0.0,0,BB,Italy,Groups,Direct,0,0,0,A,D,1,No Deposit,0,Transient-Party,65.0,0,1,Check-Out,2016-03-13
Resort Hotel,0,66,2016,July,31,24,2,1,2,0.0,0,BB,Ireland,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,164.0,0,0,Check-Out,2016-07-27
Resort Hotel,0,6,2016,May,21,19,0,2,2,0.0,0,BB,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,94.0,0,1,Check-Out,2016-05-21
Resort Hotel,0,25,2016,December,52,20,1,5,2,0.0,0,BB,Finland,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,68.67,0,1,Check-Out,2016-12-26
City Hotel,0,184,2017,July,29,20,0,3,2,0.0,0,BB,Italy,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,114.9,0,1,Check-Out,2017-07-23
Resort Hotel,0,17,2016,July,31,24,2,5,2,0.0,0,BB,France,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,209.0,0,1,Check-Out,2016-07-31
City Hotel,0,161,2017,July,27,8,0,1,2,0.0,0,BB,Spain,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,98.1,1,0,Check-Out,2017-07-09
Resort Hotel,1,207,2016,October,40,1,2,2,2,0.0,0,BB,United Kingdom,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,83.0,0,0,Canceled,2016-03-13
City Hotel,1,622,2017,March,12,23,0,2,2,0.0,0,BB,France,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62.0,0,0,Canceled,2015-10-21
City Hotel,0,56,2017,April,17,23,2,0,3,0.0,0,BB,Switzerland,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,180.0,1,1,Check-Out,2017-04-25
City Hotel,0,203,2017,March,9,2,0,3,2,0.0,0,SC,United Kingdom,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,57.93,0,2,Check-Out,2017-03-05
City Hotel,1,103,2016,May,19,5,1,3,2,0.0,0,BB,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,124.53,0,0,Canceled,2016-01-23
Resort Hotel,0,116,2016,June,25,13,3,6,2,0.0,0,BB,United Kingdom,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,87.12,0,1,Check-Out,2016-06-22
City Hotel,1,87,2017,April,15,15,2,2,2,0.0,0,BB,Spain,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95.0,0,0,Canceled,2017-01-18
City Hotel,1,444,2016,December,49,1,0,3,1,0.0,0,BB,Germany,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,39,Transient,75.0,0,0,Canceled,2015-10-23
City Hotel,0,16,2017,January,4,22,2,3,2,0.0,0,BB,Italy,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.94,0,1,Check-Out,2017-01-27
City Hotel,1,56,2017,March,12,21,0,3,2,0.0,0,BB,United Kingdom,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,85.0,0,0,Canceled,2017-01-24
City Hotel,1,393,2016,March,12,19,2,1,2,0.0,0,BB,France,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62.8,0,0,Canceled,2016-03-02
City Hotel,0,129,2017,July,27,6,1,3,2,0.0,0,SC,Switzerland,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.1,0,0,Check-Out,2017-07-10
City Hotel,1,213,2017,August,33,18,0,2,2,0.0,0,SC,Germany,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,100.8,0,1,Canceled,2017-04-25
Resort Hotel,1,46,2016,May,20,8,2,3,2,0.0,0,BB,United Kingdom,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,95.0,0,0,Canceled,2016-04-29
Resort Hotel,0,134,2017,April,15,13,0,3,2,0.0,0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,D,D,3,No Deposit,0,Transient-Party,136.2,0,1,Check-Out,2017-04-16
City Hotel,0,36,2016,April,15,8,0,1,2,0.0,0,BB,Germany,Online TA,TA/TO,0,0,0,F,B,1,No Deposit,0,Transient-Party,103.95,1,0,Check-Out,2016-04-09
City Hotel,1,115,2016,September,38,17,2,2,2,0.0,0,SC,China,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,106.92,0,0,Canceled,2016-06-05
City Hotel,1,71,2016,June,25,14,0,3,1,0.0,0,BB,Portugal,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,120.0,0,0,Canceled,2016-04-27
Resort Hotel,0,183,2016,September,38,14,2,7,2,2.0,0,BB,Hungary,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,184.33,1,0,Check-Out,2016-09-23
City Hotel,1,221,2016,August,33,12,0,1,2,0.0,0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,147,Transient-Party,80.0,0,0,Canceled,2016-06-16
Resort Hotel,0,0,2017,January,2,14,2,1,2,0.0,0,BB,Sweden,Direct,Direct,1,0,0,A,A,1,No Deposit,0,Transient,50.0,1,0,Check-Out,2017-01-17
City Hotel,0,226,2016,July,30,22,0,2,2,0.0,0,BB,United States,Groups,TA/TO,0,0,0,A,A,0,No Deposit,96,Transient-Party,76.5,0,1,Check-Out,2016-07-24
City Hotel,1,206,2017,August,33,17,4,10,3,0.0,0,BB,France,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,163.22,0,0,Canceled,2017-04-22
City Hotel,0,91,2016,May,20,11,0,3,2,0.0,0,BB,Italy,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,75.0,0,0,Check-Out,2016-05-14
City Hotel,1,95,2017,March,12,23,0,1,2,0.0,0,SC,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,0,0,Canceled,2016-12-19
City Hotel,0,307,2017,May,19,11,0,1,2,0.0,0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,89.1,0,0,Check-Out,2017-05-12
City Hotel,1,9,2016,March,12,16,0,3,2,0.0,0,BB,Germany,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.0,0,1,No-Show,2016-03-16
City Hotel,1,54,2016,October,41,2,2,2,2,0.0,0,SC,Italy,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.0,0,0,Canceled,2016-08-09
City Hotel,0,20,2016,December,52,22,1,3,2,1.0,0,BB,Ecuador,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.4,0,0,Check-Out,2016-12-26
Resort Hotel,0,0,2016,May,22,28,0,1,2,0.0,0,BB,Portugal,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,185.0,0,0,Check-Out,2016-05-29
City Hotel,0,36,2017,January,4,24,0,1,1,0.0,0,BB,Spain,Online TA,GDS,0,0,0,A,A,0,No Deposit,0,Transient,87.5,0,0,Check-Out,2017-01-25
City Hotel,1,41,2016,June,27,27,2,5,2,0.0,0,SC,Norway,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,104.53,0,0,Canceled,2016-06-13
City Hotel,0,31,2016,August,33,7,2,0,3,0.0,0,BB,Italy,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,168.3,0,0,Check-Out,2016-08-09
Resort Hotel,0,31,2016,October,44,28,0,2,2,0.0,0,BB,Italy,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,47.0,0,0,Check-Out,2016-10-30
City Hotel,0,0,2016,January,4,19,0,1,1,0.0,0,BB,Portugal,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,66.0,1,0,Check-Out,2016-01-20
City Hotel,0,12,2017,February,8,19,2,1,2,1.0,0,BB,Portugal,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,85.0,0,2,Check-Out,2017-02-22
Resort Hotel,1,216,2016,June,27,27,3,6,1,0.0,0,HB,United Kingdom,Offline TA/TO,TA/TO,1,2,0,A,A,0,No Deposit,0,Transient,67.0,0,1,Canceled,2015-11-24
Resort Hotel,0,1,2017,May,21,26,0,1,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.56,0,0,Check-Out,2017-05-27
City Hotel,0,240,2016,September,37,10,1,1,2,0.0,0,HB,United Kingdom,Groups,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,96.0,0,1,Check-Out,2016-09-12
Resort Hotel,0,241,2017,July,27,4,4,10,2,2.0,0,BB,Ireland,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,219.43,0,1,Check-Out,2017-07-18
City Hotel,0,1,2016,May,21,18,0,1,1,0.0,0,BB,Spain,Corporate,Corporate,1,1,0,A,A,0,No Deposit,0,Transient,67.0,1,0,Check-Out,2016-05-19
City Hotel,1,305,2016,November,45,4,1,2,2,0.0,0,BB,United Kingdom,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,89.0,0,0,Canceled,2016-02-01
City Hotel,1,323,2016,May,22,26,0,2,2,0.0,0,BB,Italy,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62.0,0,0,Canceled,2015-10-21
Resort Hotel,0,17,2016,June,27,30,0,0,2,2.0,0,BB,Belgium,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient-Party,0.0,0,0,Check-Out,2016-06-30
City Hotel,0,74,2016,December,52,22,0,3,3,0.0,0,BB,Spain,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,126.0,0,1,Check-Out,2016-12-25
City Hotel,1,365,2015,October,42,17,1,1,2,0.0,0,BB,Italy,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,62.8,0,0,Canceled,2015-01-30
City Hotel,0,65,2016,September,38,15,2,5,2,0.0,0,BB,Belgium,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,149.4,0,3,Check-Out,2016-09-22
City Hotel,0,30,2016,September,38,15,0,1,2,0.0,0,SC,United States,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,125.1,0,2,Check-Out,2016-09-16
City Hotel,0,0,2017,February,6,8,0,1,2,0.0,0,SC,Germany,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,88.0,0,1,Check-Out,2017-02-09
City Hotel,1,62,2017,April,14,6,0,3,1,0.0,0,BB,Portugal,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,135.0,0,0,Canceled,2017-02-03
City Hotel,0,277,2017,July,28,13,0,2,3,1.0,0,BB,United Kingdom,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,164.75,0,0,Check-Out,2017-07-15
City Hotel,1,304,2016,November,45,3,0,3,2,0.0,0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,89.0,0,0,Canceled,2016-02-01
City Hotel,0,0,2017,March,11,12,1,0,1,0.0,0,BB,China,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.0,0,1,Check-Out,2017-03-13
Resort Hotel,0,24,2017,January,1,2,1,5,2,0.0,0,BB,Belgium,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,48.0,0,1,Check-Out,2017-01-08
City Hotel,0,80,2016,June,26,23,0,1,2,0.0,0,BB,Israel,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,96.3,0,1,Check-Out,2016-06-24
City Hotel,0,248,2017,April,15,9,2,0,2,0.0,0,BB,Germany,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,80.0,0,1,Check-Out,2017-04-11
Resort Hotel,1,245,2015,September,39,25,0,1,2,0.0,0,HB,France,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,80.0,0,0,Canceled,2015-07-31
Resort Hotel,0,4,2016,October,44,24,1,0,1,0.0,0,BB,United Kingdom,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient,54.9,0,0,Check-Out,2016-10-25
City Hotel,1,127,2015,August,34,16,2,1,2,0.0,0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,63.75,0,1,Canceled,2015-08-12
City Hotel,0,64,2016,February,9,21,2,3,2,0.0,0,SC,Germany,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.75,0,0,Check-Out,2016-02-26
Resort Hotel,0,4,2016,February,6,5,0,2,2,0.0,0,BB,France,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,58.0,0,0,Check-Out,2016-02-07
City Hotel,0,5,2016,February,7,8,1,3,2,0.0,0,SC,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,69.1,0,0,Check-Out,2016-02-12
Resort Hotel,1,2,2016,September,39,24,2,1,2,2.0,0,BB,Belgium,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,165.0,0,0,Canceled,2016-09-23
Resort Hotel,0,12,2017,May,21,24,0,1,2,0.0,0,BB,Belgium,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,1,Check-Out,2017-05-25
City Hotel,1,127,2017,March,10,11,1,1,2,0.0,0,BB,Germany,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80.0,0,0,Canceled,2017-01-10
City Hotel,1,115,2017,May,20,18,0,3,2,0.0,0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,190.0,0,0,Canceled,2017-01-23
City Hotel,1,30,2016,September,38,15,0,2,2,0.0,0,BB,United Kingdom,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.9,0,1,Canceled,2016-09-02
City Hotel,1,108,2016,July,28,9,0,1,2,0.0,0,SC,Belgium,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.5,0,0,Canceled,2016-07-02
City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,BB,Portugal,Corporate,Corporate,0,0,0,A,A,0,Non Refund,0,Transient,75.0,0,0,Canceled,2016-12-07
City Hotel,1,52,2016,December,53,29,0,2,2,1.0,0,BB,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,148.91,0,2,Canceled,2016-12-23
Resort Hotel,0,2,2016,April,18,26,0,2,2,0.0,0,BB,Italy,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,74.0,0,0,Check-Out,2016-04-28
City Hotel,0,62,2017,January,1,2,1,3,2,0.0,0,BB,France,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.4,0,3,Check-Out,2017-01-06
Resort Hotel,0,0,2017,April,17,29,2,2,2,0.0,0,BB,Germany,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,155.25,1,0,Check-Out,2017-05-03
Resort Hotel,1,37,2016,November,46,10,1,3,2,0.0,0,BB,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,37.8,0,0,Canceled,2016-10-26
City Hotel,0,329,2017,May,19,10,0,4,2,0.0,0,BB,Norway,Online TA,TA/TO,0,0,0,A,A,14,No Deposit,0,Transient,104.4,0,2,Check-Out,2017-05-14
City Hotel,1,156,2017,April,17,26,0,3,2,0.0,0,BB,Spain,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,100.0,0,0,Canceled,2016-11-21
City Hotel,0,175,2017,July,27,5,1,4,2,0.0,0,BB,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.1,0,0,Check-Out,2017-07-10
Resort Hotel,0,17,2015,November,49,30,1,3,1,0.0,0,BB,France,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,36.0,0,0,Check-Out,2015-12-04
City Hotel,1,35,2016,July,31,25,1,0,2,0.0,0,SC,Belgium,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,125.1,0,0,Canceled,2016-06-20
Resort Hotel,0,181,2016,June,26,24,3,7,2,0.0,0,BB,Ireland,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.8,0,0,Check-Out,2016-07-04
City Hotel,0,32,2016,October,42,10,1,2,1,0.0,0,BB,United Kingdom,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,Transient,95.0,0,0,Check-Out,2016-10-13
City Hotel,0,5,2015,September,37,6,2,0,1,0.0,0,HB,Italy,Direct,Direct,0,0,0,D,G,1,No Deposit,0,Transient,171.0,1,0,Check-Out,2015-09-08
City Hotel,1,33,2016,January,5,25,1,1,2,0.0,0,BB,Spain,Corporate,Corporate,0,0,0,A,A,0,No Deposit,15,Transient-Party,62.0,0,0,Canceled,2016-01-21
City Hotel,0,27,2016,September,39,18,2,1,2,0.0,0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.5,0,0,Check-Out,2016-09-21
City Hotel,0,110,2015,July,30,25,2,2,0,0.0,0,HB,France,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,0.0,0,0,Check-Out,2015-07-29
City Hotel,1,134,2017,June,26,29,0,3,2,0.0,0,SC,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.7,0,0,Canceled,2017-02-15
City Hotel,1,140,2015,November,47,18,0,3,2,0.0,0,BB,Portugal,Groups,TA/TO,0,0,0,A,A,0,No Deposit,87,Transient-Party,75.0,0,0,Canceled,2015-11-12
